id,gold,pred
1064932093912801280,displaced_people_and_evacuations,injured_or_dead_people
1064349259863076864,not_humanitarian,not_humanitarian
1061698198220103680,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1064328938095206400,other_relevant_information,caution_and_advice
1066025845733711872,not_humanitarian,injured_or_dead_people
1064316921007546368,other_relevant_information,not_humanitarian
1062402896539529216,injured_or_dead_people,not_humanitarian
1065423818737549312,not_humanitarian,other_relevant_information
1061151658770661381,sympathy_and_support,infrastructure_and_utility_damage
1066715801263071232,requests_or_urgent_needs,missing_or_found_people
1061320265064280064,other_relevant_information,other_relevant_information
1064544687271350278,not_humanitarian,not_humanitarian
1064945005373128704,other_relevant_information,infrastructure_and_utility_damage
1064466210480373760,injured_or_dead_people,injured_or_dead_people
1061696233419362304,other_relevant_information,not_humanitarian
1064058320384741376,injured_or_dead_people,not_humanitarian
1062174629656170497,injured_or_dead_people,other_relevant_information
1064374427717128192,injured_or_dead_people,missing_or_found_people
1064459685321994241,rescue_volunteering_or_donation_effort,other_relevant_information
1061640064642428928,injured_or_dead_people,injured_or_dead_people
1063526931285499904,other_relevant_information,injured_or_dead_people
1063556738538975232,injured_or_dead_people,injured_or_dead_people
1064569441927745538,displaced_people_and_evacuations,displaced_people_and_evacuations
1066376118012383233,other_relevant_information,not_humanitarian
1063835047210422273,displaced_people_and_evacuations,displaced_people_and_evacuations
1064270256254926854,rescue_volunteering_or_donation_effort,requests_or_urgent_needs
1061707875582656513,injured_or_dead_people,injured_or_dead_people
1066046891132141568,rescue_volunteering_or_donation_effort,not_humanitarian
1063393528896602113,other_relevant_information,injured_or_dead_people
1064466972308574209,not_humanitarian,infrastructure_and_utility_damage
1063397941514289152,injured_or_dead_people,injured_or_dead_people
1066703127116689408,not_humanitarian,not_humanitarian
1061671136558108678,other_relevant_information,rescue_volunteering_or_donation_effort
1062380254910693377,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1064480111896997888,other_relevant_information,not_humanitarian
1065243872543076352,not_humanitarian,not_humanitarian
1064884446741049344,caution_and_advice,not_humanitarian
1065414308782317569,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1063437840715923456,injured_or_dead_people,not_humanitarian
1064905606715359234,not_humanitarian,not_humanitarian
1062229879184392193,injured_or_dead_people,missing_or_found_people
1061303649949888512,sympathy_and_support,injured_or_dead_people
1061705175247831040,not_humanitarian,not_humanitarian
1064389499390697472,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1064146031028420610,injured_or_dead_people,injured_or_dead_people
1065460848922058752,missing_or_found_people,missing_or_found_people
1064582881295704068,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1066707438718631936,rescue_volunteering_or_donation_effort,not_humanitarian
1066188564180992000,missing_or_found_people,missing_or_found_people
1063308701623296000,missing_or_found_people,missing_or_found_people
1064377748041420801,rescue_volunteering_or_donation_effort,not_humanitarian
1062107924502376448,infrastructure_and_utility_damage,not_humanitarian
1066300723720269825,not_humanitarian,not_humanitarian
1061320150849249281,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1065640839924183040,caution_and_advice,caution_and_advice
1065294767695765509,rescue_volunteering_or_donation_effort,other_relevant_information
1064428316202070017,injured_or_dead_people,other_relevant_information
1061839344565022721,injured_or_dead_people,other_relevant_information
1064072851022585856,sympathy_and_support,displaced_people_and_evacuations
1061251441686405121,not_humanitarian,not_humanitarian
1062172809567199233,injured_or_dead_people,other_relevant_information
1064009141100908545,missing_or_found_people,injured_or_dead_people
1061695149498089473,injured_or_dead_people,injured_or_dead_people
1062716297480417280,not_humanitarian,not_humanitarian
1061322367014625280,caution_and_advice,not_humanitarian
1061324820485468160,not_humanitarian,not_humanitarian
1062042827553570816,not_humanitarian,injured_or_dead_people
1061250021172146176,other_relevant_information,not_humanitarian
1064683997731672064,not_humanitarian,caution_and_advice
1061372200039731200,caution_and_advice,not_humanitarian
1064651400783683584,requests_or_urgent_needs,displaced_people_and_evacuations
1061497347828563968,sympathy_and_support,not_humanitarian
1061306047355408384,injured_or_dead_people,injured_or_dead_people
1064943957509959680,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1064994941007351808,infrastructure_and_utility_damage,injured_or_dead_people
1063345364470763522,injured_or_dead_people,injured_or_dead_people
1061249733509885953,sympathy_and_support,rescue_volunteering_or_donation_effort
1061522449781542913,injured_or_dead_people,injured_or_dead_people
1062849977490100227,infrastructure_and_utility_damage,not_humanitarian
1062936996161687552,injured_or_dead_people,injured_or_dead_people
1063199620954763264,missing_or_found_people,missing_or_found_people
1065618856390082561,not_humanitarian,not_humanitarian
1061458569927770112,other_relevant_information,not_humanitarian
1064158673163870210,sympathy_and_support,missing_or_found_people
1061845132335558656,requests_or_urgent_needs,other_relevant_information
1061380131556614144,other_relevant_information,other_relevant_information
1065673668540465155,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1063404676664705024,injured_or_dead_people,displaced_people_and_evacuations
1064569512584867843,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1061692134850478086,infrastructure_and_utility_damage,displaced_people_and_evacuations
1065137550858153985,caution_and_advice,not_humanitarian
1064111116048089088,missing_or_found_people,missing_or_found_people
1061503458837254145,injured_or_dead_people,injured_or_dead_people
1066724693279936512,infrastructure_and_utility_damage,not_humanitarian
1067018777336926210,not_humanitarian,injured_or_dead_people
1065648259388063744,infrastructure_and_utility_damage,not_humanitarian
1062075604487561218,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1061285140679270401,sympathy_and_support,not_humanitarian
1064379844132315136,injured_or_dead_people,injured_or_dead_people
1064329604041588736,caution_and_advice,not_humanitarian
1065279179002802176,infrastructure_and_utility_damage,not_humanitarian
1065300691118424064,rescue_volunteering_or_donation_effort,other_relevant_information
1064740709637529600,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1065661947511742465,infrastructure_and_utility_damage,injured_or_dead_people
1062380707324977153,injured_or_dead_people,other_relevant_information
1063139741120360448,sympathy_and_support,infrastructure_and_utility_damage
1061704815477059584,other_relevant_information,injured_or_dead_people
1064557713256935432,injured_or_dead_people,injured_or_dead_people
1064935771985997824,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1061738981241614338,other_relevant_information,not_humanitarian
1064632696238936065,other_relevant_information,not_humanitarian
1066372530972303360,other_relevant_information,not_humanitarian
1063337121610645504,missing_or_found_people,injured_or_dead_people
1065470100587737088,sympathy_and_support,not_humanitarian
1065168212713766912,missing_or_found_people,missing_or_found_people
1065145973092044800,injured_or_dead_people,displaced_people_and_evacuations
1063383977484939264,injured_or_dead_people,missing_or_found_people
1061786704212885504,displaced_people_and_evacuations,infrastructure_and_utility_damage
1061317645922983937,injured_or_dead_people,injured_or_dead_people
1065494215595945984,rescue_volunteering_or_donation_effort,other_relevant_information
1064204376254799872,injured_or_dead_people,injured_or_dead_people
1062676839703941120,injured_or_dead_people,missing_or_found_people
1062934747591139328,injured_or_dead_people,injured_or_dead_people
1064964092329435136,not_humanitarian,not_humanitarian
1065481758144176129,displaced_people_and_evacuations,displaced_people_and_evacuations
1064005917258199042,injured_or_dead_people,injured_or_dead_people
1061525381403066368,injured_or_dead_people,injured_or_dead_people
1062105971013513217,injured_or_dead_people,not_humanitarian
1062037895874273280,missing_or_found_people,missing_or_found_people
1061449745460154368,injured_or_dead_people,not_humanitarian
1064112907993010181,sympathy_and_support,not_humanitarian
1062120909648154624,injured_or_dead_people,injured_or_dead_people
1067691691241598977,other_relevant_information,displaced_people_and_evacuations
1066030532687843333,rescue_volunteering_or_donation_effort,sympathy_and_support
1062057323122905088,not_humanitarian,not_humanitarian
1063084140910673923,not_humanitarian,not_humanitarian
1065169970743713794,other_relevant_information,not_humanitarian
1065152994339999744,other_relevant_information,not_humanitarian
1061784094412075008,not_humanitarian,not_humanitarian
1061263926694793217,other_relevant_information,infrastructure_and_utility_damage
1064926296436813826,not_humanitarian,not_humanitarian
1064137181143298048,other_relevant_information,not_humanitarian
1064182822422937600,injured_or_dead_people,injured_or_dead_people
1061614623328219136,injured_or_dead_people,not_humanitarian
1065787457193488385,rescue_volunteering_or_donation_effort,other_relevant_information
1061319412186107904,not_humanitarian,not_humanitarian
1061321878730498048,not_humanitarian,sympathy_and_support
1064619885274284033,infrastructure_and_utility_damage,other_relevant_information
1061600203982028802,injured_or_dead_people,injured_or_dead_people
1062241675458809856,injured_or_dead_people,not_humanitarian
1061706676867383296,not_humanitarian,not_humanitarian
1065375604495798272,rescue_volunteering_or_donation_effort,not_humanitarian
1066798788944236544,not_humanitarian,not_humanitarian
1061279118422093824,not_humanitarian,injured_or_dead_people
1061702809932840961,infrastructure_and_utility_damage,not_humanitarian
1062126191270871041,sympathy_and_support,infrastructure_and_utility_damage
1064745757754957826,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1061358318671794176,other_relevant_information,not_humanitarian
1064473496875606024,injured_or_dead_people,injured_or_dead_people
1063991653332062209,sympathy_and_support,displaced_people_and_evacuations
1064326377506304000,rescue_volunteering_or_donation_effort,other_relevant_information
1066689936013869056,injured_or_dead_people,other_relevant_information
1061467521570783232,injured_or_dead_people,not_humanitarian
1062111454671843330,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1064915525648744448,other_relevant_information,injured_or_dead_people
1064529757138796544,infrastructure_and_utility_damage,not_humanitarian
1064146021888991232,displaced_people_and_evacuations,displaced_people_and_evacuations
1061262757058744320,not_humanitarian,not_humanitarian
1061178657274769409,injured_or_dead_people,injured_or_dead_people
1065613629461020673,rescue_volunteering_or_donation_effort,not_humanitarian
1065379997731495937,rescue_volunteering_or_donation_effort,not_humanitarian
1061677899298656256,injured_or_dead_people,other_relevant_information
1065593340832272384,displaced_people_and_evacuations,not_humanitarian
1065219025863626754,infrastructure_and_utility_damage,not_humanitarian
1066294948977434629,rescue_volunteering_or_donation_effort,injured_or_dead_people
1061489259943731200,injured_or_dead_people,other_relevant_information
1063260129511030784,injured_or_dead_people,missing_or_found_people
1063144779637231617,injured_or_dead_people,other_relevant_information
1064691850202628096,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1064357948162523138,other_relevant_information,not_humanitarian
1064632122374307841,missing_or_found_people,missing_or_found_people
1061786717970198528,other_relevant_information,not_humanitarian
1066315589000536065,injured_or_dead_people,injured_or_dead_people
1066406113212604418,other_relevant_information,not_humanitarian
1064715777180426240,missing_or_found_people,missing_or_found_people
1064629236399566848,not_humanitarian,not_humanitarian
1067483855416741888,injured_or_dead_people,injured_or_dead_people
1064095357762760704,not_humanitarian,not_humanitarian
1062114579663138817,not_humanitarian,not_humanitarian
1064412281763586048,rescue_volunteering_or_donation_effort,other_relevant_information
1061158531250872320,injured_or_dead_people,injured_or_dead_people
1063434444885782530,injured_or_dead_people,missing_or_found_people
1061458777092825088,not_humanitarian,not_humanitarian
1064501461730627584,rescue_volunteering_or_donation_effort,not_humanitarian
1063104169484173314,injured_or_dead_people,other_relevant_information
1065497685090754560,displaced_people_and_evacuations,not_humanitarian
1061271288260497409,injured_or_dead_people,injured_or_dead_people
1067584506717241344,other_relevant_information,injured_or_dead_people
1062714044237340674,rescue_volunteering_or_donation_effort,other_relevant_information
1061812205472034816,injured_or_dead_people,injured_or_dead_people
1061452909437743104,injured_or_dead_people,not_humanitarian
1064763786387775489,rescue_volunteering_or_donation_effort,not_humanitarian
1061821509423947776,injured_or_dead_people,other_relevant_information
1064206552020787207,sympathy_and_support,injured_or_dead_people
1062718080248438784,infrastructure_and_utility_damage,not_humanitarian
1066199677421453313,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1063117724887457792,other_relevant_information,not_humanitarian
1063002582338007040,missing_or_found_people,missing_or_found_people
1065686972084248576,rescue_volunteering_or_donation_effort,not_humanitarian
1064949564627697666,not_humanitarian,not_humanitarian
1061252562752602112,other_relevant_information,not_humanitarian
1061221349451096065,injured_or_dead_people,injured_or_dead_people
1064964903809757185,not_humanitarian,not_humanitarian
1064194835098284032,other_relevant_information,displaced_people_and_evacuations
1065367232795066368,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1064307732566745089,injured_or_dead_people,other_relevant_information
1064269232215453696,not_humanitarian,not_humanitarian
1061232810801946624,missing_or_found_people,missing_or_found_people
1062465137414680576,injured_or_dead_people,injured_or_dead_people
1061280699783806981,other_relevant_information,not_humanitarian
1061165978246111232,sympathy_and_support,sympathy_and_support
1069858878433546242,injured_or_dead_people,injured_or_dead_people
1064359833082580992,not_humanitarian,not_humanitarian
1062851806332633088,other_relevant_information,displaced_people_and_evacuations
1062617003255627776,other_relevant_information,infrastructure_and_utility_damage
1065670116698923008,caution_and_advice,not_humanitarian
1061306575590252546,not_humanitarian,injured_or_dead_people
1061255341663387649,not_humanitarian,requests_or_urgent_needs
1063136251774033921,other_relevant_information,infrastructure_and_utility_damage
1061455149170864130,injured_or_dead_people,injured_or_dead_people
1065276210383589377,caution_and_advice,caution_and_advice
1064583409094324227,caution_and_advice,displaced_people_and_evacuations
1065361131437359104,sympathy_and_support,not_humanitarian
1065755424690003968,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1065619006252507136,caution_and_advice,not_humanitarian
1064236942202757121,not_humanitarian,not_humanitarian
1064249316187881473,injured_or_dead_people,missing_or_found_people
1064121351076749312,rescue_volunteering_or_donation_effort,not_humanitarian
1065399802731610112,rescue_volunteering_or_donation_effort,not_humanitarian
1064350459908038656,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1066828253732712449,injured_or_dead_people,not_humanitarian
1061277032707960832,injured_or_dead_people,injured_or_dead_people
1064651685530873856,rescue_volunteering_or_donation_effort,other_relevant_information
1063631018878324736,injured_or_dead_people,injured_or_dead_people
1062125592185880576,infrastructure_and_utility_damage,not_humanitarian
1063430441775128576,injured_or_dead_people,injured_or_dead_people
1066811010793771013,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1063129219394387968,not_humanitarian,not_humanitarian
1066502235717283845,infrastructure_and_utility_damage,injured_or_dead_people
1061736851671703553,other_relevant_information,other_relevant_information
1064954789350453248,rescue_volunteering_or_donation_effort,not_humanitarian
1065716575653654528,sympathy_and_support,not_humanitarian
1063945945879064577,injured_or_dead_people,injured_or_dead_people
1066683645346357249,other_relevant_information,injured_or_dead_people
1062894308137660416,injured_or_dead_people,not_humanitarian
1063247209276280832,sympathy_and_support,not_humanitarian
1064701933041135617,not_humanitarian,not_humanitarian
1062698967539089408,injured_or_dead_people,not_humanitarian
1067168471740530693,not_humanitarian,not_humanitarian
1065217025348431873,other_relevant_information,not_humanitarian
1067581073033285632,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1065286924288503808,rescue_volunteering_or_donation_effort,not_humanitarian
1065331990084210688,other_relevant_information,not_humanitarian
1062885213905264640,not_humanitarian,not_humanitarian
1061356265173991424,injured_or_dead_people,injured_or_dead_people
1061228223529398272,displaced_people_and_evacuations,displaced_people_and_evacuations
1064305307659100160,not_humanitarian,not_humanitarian
1061721204304662528,injured_or_dead_people,not_humanitarian
1066874178718982144,injured_or_dead_people,displaced_people_and_evacuations
1065697049272700928,displaced_people_and_evacuations,displaced_people_and_evacuations
1063988205631037442,injured_or_dead_people,injured_or_dead_people
1061536548456325120,injured_or_dead_people,not_humanitarian
1065296384927154177,rescue_volunteering_or_donation_effort,not_humanitarian
1062899163120234497,injured_or_dead_people,missing_or_found_people
1064663681651408898,not_humanitarian,not_humanitarian
1064685095712366592,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1062122480993587200,sympathy_and_support,caution_and_advice
1062620549812285440,rescue_volunteering_or_donation_effort,not_humanitarian
1063634713145946120,missing_or_found_people,missing_or_found_people
1061192015398998016,not_humanitarian,not_humanitarian
1061358560897044480,not_humanitarian,not_humanitarian
1064824074520662016,caution_and_advice,displaced_people_and_evacuations
1064104223544094720,rescue_volunteering_or_donation_effort,not_humanitarian
1065347154078773250,rescue_volunteering_or_donation_effort,missing_or_found_people
1061496661502054400,other_relevant_information,not_humanitarian
1061358553456234496,sympathy_and_support,sympathy_and_support
1064557847235739648,other_relevant_information,not_humanitarian
1062261683006173189,injured_or_dead_people,not_humanitarian
1065349687018995717,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1067138741024825344,sympathy_and_support,displaced_people_and_evacuations
1065755362547126272,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1061831810034761728,injured_or_dead_people,injured_or_dead_people
1062760988976410624,injured_or_dead_people,injured_or_dead_people
1066531257733939201,injured_or_dead_people,injured_or_dead_people
1065989925663846400,rescue_volunteering_or_donation_effort,not_humanitarian
1065546630622007296,other_relevant_information,not_humanitarian
1061139610590371840,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1062122010929754113,injured_or_dead_people,injured_or_dead_people
1061738467774803968,injured_or_dead_people,infrastructure_and_utility_damage
1061358858965151744,not_humanitarian,not_humanitarian
1065366600709259265,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1061280817895227395,injured_or_dead_people,injured_or_dead_people
1062163907500924928,not_humanitarian,injured_or_dead_people
1062282006896263169,injured_or_dead_people,injured_or_dead_people
1061135843488743426,injured_or_dead_people,other_relevant_information
1062105091052847109,requests_or_urgent_needs,missing_or_found_people
1065441788037484545,injured_or_dead_people,missing_or_found_people
1061277027809005568,other_relevant_information,not_humanitarian
1061372232830599168,other_relevant_information,not_humanitarian
1067172938355372032,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1068778094083878912,displaced_people_and_evacuations,displaced_people_and_evacuations
1067135345802784768,other_relevant_information,not_humanitarian
1061223185247539201,displaced_people_and_evacuations,displaced_people_and_evacuations
1066366156594798594,not_humanitarian,not_humanitarian
1063994019095740416,not_humanitarian,injured_or_dead_people
1061788990733463552,injured_or_dead_people,missing_or_found_people
1065457578191331328,rescue_volunteering_or_donation_effort,not_humanitarian
1061814775959687168,injured_or_dead_people,injured_or_dead_people
1061297233746890753,other_relevant_information,not_humanitarian
1064316438284918784,not_humanitarian,displaced_people_and_evacuations
1064139303071166465,injured_or_dead_people,injured_or_dead_people
1062655514943856642,injured_or_dead_people,injured_or_dead_people
1065456716408545280,other_relevant_information,displaced_people_and_evacuations
1064388483618287616,caution_and_advice,not_humanitarian
1066415476715081728,rescue_volunteering_or_donation_effort,not_humanitarian
1062172527382929408,injured_or_dead_people,injured_or_dead_people
1064715593620680705,not_humanitarian,not_humanitarian
1061438051346509824,not_humanitarian,injured_or_dead_people
1065316852497301504,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1061160793721335808,other_relevant_information,not_humanitarian
1061248776629899266,not_humanitarian,other_relevant_information
1062384413848276992,other_relevant_information,not_humanitarian
1066031337742745600,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1063669382210101248,injured_or_dead_people,missing_or_found_people
1062665155329306624,injured_or_dead_people,injured_or_dead_people
1061386446098046976,injured_or_dead_people,injured_or_dead_people
1061316997886005249,infrastructure_and_utility_damage,not_humanitarian
1061161653679648770,infrastructure_and_utility_damage,injured_or_dead_people
1063635530729033731,injured_or_dead_people,missing_or_found_people
1061266925458808834,not_humanitarian,injured_or_dead_people
1063150413103415296,injured_or_dead_people,injured_or_dead_people
1064761896333647872,sympathy_and_support,rescue_volunteering_or_donation_effort
1064065675973545984,injured_or_dead_people,injured_or_dead_people
1061306586683953152,injured_or_dead_people,injured_or_dead_people
1065713063922417665,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1064662961308995584,requests_or_urgent_needs,requests_or_urgent_needs
1061182913465606145,not_humanitarian,injured_or_dead_people
1061731555343847425,injured_or_dead_people,injured_or_dead_people
1065284082240647169,rescue_volunteering_or_donation_effort,other_relevant_information
1062386873090228224,sympathy_and_support,rescue_volunteering_or_donation_effort
1062083679122534400,injured_or_dead_people,injured_or_dead_people
1064379924264439808,other_relevant_information,caution_and_advice
1065297744162512897,not_humanitarian,infrastructure_and_utility_damage
1061383107390005248,not_humanitarian,not_humanitarian
1061276750204682245,other_relevant_information,infrastructure_and_utility_damage
1062652455299751936,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1061700923158863872,not_humanitarian,not_humanitarian
1065306507539959808,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1065642775415349249,other_relevant_information,not_humanitarian
1065530203680649218,injured_or_dead_people,injured_or_dead_people
1061262394259898368,rescue_volunteering_or_donation_effort,not_humanitarian
1061166691252625408,not_humanitarian,requests_or_urgent_needs
1065265764826062849,other_relevant_information,not_humanitarian
1061408999520829446,displaced_people_and_evacuations,displaced_people_and_evacuations
1062114467859873793,injured_or_dead_people,injured_or_dead_people
1061669889646022656,injured_or_dead_people,injured_or_dead_people
1061319543296008194,rescue_volunteering_or_donation_effort,not_humanitarian
1064703383985111040,infrastructure_and_utility_damage,injured_or_dead_people
1066864761671831552,not_humanitarian,displaced_people_and_evacuations
1064684938816118784,rescue_volunteering_or_donation_effort,not_humanitarian
1067368160519774208,other_relevant_information,not_humanitarian
1065297986220163072,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1062444993393045510,injured_or_dead_people,not_humanitarian
1063127219768254464,rescue_volunteering_or_donation_effort,not_humanitarian
1065331873000419329,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
1061213715364757504,sympathy_and_support,sympathy_and_support
1061277307443335170,displaced_people_and_evacuations,not_humanitarian
1061199880176222208,injured_or_dead_people,not_humanitarian
1065458065338654720,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1063138402575491072,injured_or_dead_people,injured_or_dead_people
1061442444473131009,sympathy_and_support,injured_or_dead_people
1064924594119667712,other_relevant_information,not_humanitarian
1061492501142355968,not_humanitarian,injured_or_dead_people
1062387172957937666,displaced_people_and_evacuations,displaced_people_and_evacuations
1065268260940189697,rescue_volunteering_or_donation_effort,caution_and_advice
1065407050228760576,rescue_volunteering_or_donation_effort,not_humanitarian
1065960098198183936,other_relevant_information,not_humanitarian
1061443151427260416,caution_and_advice,not_humanitarian
1064478667974344704,injured_or_dead_people,rescue_volunteering_or_donation_effort
1063508517770866688,injured_or_dead_people,injured_or_dead_people
1067197143608410114,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1064143443709054976,not_humanitarian,not_humanitarian
1063123267857264640,infrastructure_and_utility_damage,infrastructure_and_utility_damage
1064553185883430915,injured_or_dead_people,injured_or_dead_people
1062115913674047494,infrastructure_and_utility_damage,displaced_people_and_evacuations
1064556257070112769,rescue_volunteering_or_donation_effort,not_humanitarian
1067134654145191936,rescue_volunteering_or_donation_effort,injured_or_dead_people
1061694699663048704,not_humanitarian,not_humanitarian
1061692850319048704,other_relevant_information,not_humanitarian
1065456669151309824,other_relevant_information,not_humanitarian
1065165577763794944,caution_and_advice,caution_and_advice
1066050259615281152,other_relevant_information,not_humanitarian
1064639549652049920,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1064517032039854082,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1061978711904473088,infrastructure_and_utility_damage,injured_or_dead_people
1064663548834402306,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1064621823164243968,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1063132078911430657,not_humanitarian,not_humanitarian
1062692069058248709,injured_or_dead_people,other_relevant_information
1064583034236751872,rescue_volunteering_or_donation_effort,not_humanitarian
1062211055194136576,other_relevant_information,not_humanitarian
1066227505051271169,rescue_volunteering_or_donation_effort,sympathy_and_support
1064259846395056131,rescue_volunteering_or_donation_effort,not_humanitarian
1063080535675805696,injured_or_dead_people,other_relevant_information
1061452087781982208,injured_or_dead_people,injured_or_dead_people
1062613445877686272,other_relevant_information,not_humanitarian
1061692778952974337,injured_or_dead_people,injured_or_dead_people
1066743388647682060,not_humanitarian,caution_and_advice
1061224468838842368,injured_or_dead_people,injured_or_dead_people
1066587952283697153,displaced_people_and_evacuations,displaced_people_and_evacuations
1064439215130316800,not_humanitarian,not_humanitarian
1064893363894317058,not_humanitarian,not_humanitarian
1064914375771914244,other_relevant_information,displaced_people_and_evacuations
1066889984534179840,injured_or_dead_people,injured_or_dead_people
1070046528075513856,injured_or_dead_people,displaced_people_and_evacuations
1061269721767665670,not_humanitarian,not_humanitarian
1064474634400100352,not_humanitarian,not_humanitarian
1066727142820651008,requests_or_urgent_needs,requests_or_urgent_needs
1064936029369614336,infrastructure_and_utility_damage,injured_or_dead_people
1065028923292028928,rescue_volunteering_or_donation_effort,other_relevant_information
1066017210790014981,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1064004050746777600,injured_or_dead_people,not_humanitarian
1064281412319289344,displaced_people_and_evacuations,displaced_people_and_evacuations
1061456135738126336,injured_or_dead_people,not_humanitarian
1063349049061867521,injured_or_dead_people,missing_or_found_people
1065980681396867073,not_humanitarian,not_humanitarian
1064640241418551297,not_humanitarian,displaced_people_and_evacuations
1062714361586827264,other_relevant_information,displaced_people_and_evacuations
1061212779628048385,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1061687524249292800,not_humanitarian,not_humanitarian
1061321180089630726,not_humanitarian,not_humanitarian
1061306033727885312,not_humanitarian,not_humanitarian
1062126626757140480,other_relevant_information,not_humanitarian
1064584437562654720,injured_or_dead_people,missing_or_found_people
1063967888736952321,injured_or_dead_people,missing_or_found_people
1064182886247460866,not_humanitarian,displaced_people_and_evacuations
1062157975043792897,displaced_people_and_evacuations,displaced_people_and_evacuations
1064388796651724800,other_relevant_information,other_relevant_information
1066838798787592192,injured_or_dead_people,injured_or_dead_people
1064931451131609088,other_relevant_information,requests_or_urgent_needs
1062724412280061952,injured_or_dead_people,injured_or_dead_people
1067445413710610432,not_humanitarian,injured_or_dead_people
1065384171709886465,not_humanitarian,not_humanitarian
1062899687458521088,injured_or_dead_people,injured_or_dead_people
1061329369690324992,other_relevant_information,not_humanitarian
1066957051488845824,requests_or_urgent_needs,requests_or_urgent_needs
1064833702381985793,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1065412376915144705,not_humanitarian,not_humanitarian
1061442138599116800,injured_or_dead_people,infrastructure_and_utility_damage
1066414349403783168,not_humanitarian,injured_or_dead_people
1064303946985103360,not_humanitarian,not_humanitarian
1065270866601304066,other_relevant_information,not_humanitarian
1064055453175418880,not_humanitarian,not_humanitarian
1062341826441605120,injured_or_dead_people,injured_or_dead_people
1065204037652541440,sympathy_and_support,sympathy_and_support
1061216741630664705,not_humanitarian,not_humanitarian
1061270934403735552,other_relevant_information,other_relevant_information
1064145993325838336,sympathy_and_support,sympathy_and_support
1061789146375700480,sympathy_and_support,infrastructure_and_utility_damage
1064195369435885569,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
1064914411150700544,displaced_people_and_evacuations,displaced_people_and_evacuations
1062738234818609152,sympathy_and_support,sympathy_and_support
1066405833712427008,injured_or_dead_people,injured_or_dead_people
1062043184061132801,not_humanitarian,injured_or_dead_people
1066734334248398848,rescue_volunteering_or_donation_effort,other_relevant_information
1061450210155450368,injured_or_dead_people,not_humanitarian
1061529304700502016,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
1066225626690928641,other_relevant_information,other_relevant_information
1064293306815918080,not_humanitarian,not_humanitarian
1065166890601984000,other_relevant_information,not_humanitarian
1062071559781642242,sympathy_and_support,not_humanitarian
1064205924514975744,injured_or_dead_people,injured_or_dead_people
1064531145751056384,injured_or_dead_people,injured_or_dead_people
1064184354358927361,rescue_volunteering_or_donation_effort,sympathy_and_support
1065300638932692992,injured_or_dead_people,displaced_people_and_evacuations
1067439895893946369,other_relevant_information,not_humanitarian
